species_id,pokemon_id,name_ko,name_en,generation,is_legendary,is_mythical,types_en,types_ko,height_m,weight_kg,hp,attack,defense,special_attack,special_defense,speed,total,image_file,image_url
902,902,대쓰여너,basculegion,generation-viii,0,0,water|ghost,물|고스트,3.0,110.0,120,112,65,80,75,78,530,data\images\0902_basculegion.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/902.png
903,903,포푸니크,sneasler,generation-viii,0,0,fighting|poison,격투|독,1.3,43.0,80,130,60,40,80,120,510,data\images\0903_sneasler.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/903.png
904,904,장침바루,overqwil,generation-viii,0,0,dark|poison,악|독,2.5,60.5,85,115,95,65,65,85,510,data\images\0904_overqwil.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/904.png
905,905,러브로스,enamorus,generation-viii,1,0,fairy|flying,페어리|비행,1.6,48.0,74,115,70,135,80,106,580,data\images\0905_enamorus.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/905.png
906,906,나오하,sprigatito,generation-ix,0,0,grass,풀,0.4,4.1,40,61,54,45,45,65,310,data\images\0906_sprigatito.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/906.png
907,907,나로테,floragato,generation-ix,0,0,grass,풀,0.9,12.2,61,80,63,60,63,83,410,data\images\0907_floragato.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/907.png
908,908,마스카나,meowscarada,generation-ix,0,0,grass|dark,풀|악,1.5,31.2,76,110,70,81,70,123,530,data\images\0908_meowscarada.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/908.png
909,909,뜨아거,fuecoco,generation-ix,0,0,fire,불꽃,0.4,9.8,67,45,59,63,40,36,310,data\images\0909_fuecoco.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/909.png
910,910,악뜨거,crocalor,generation-ix,0,0,fire,불꽃,1.0,30.7,81,55,78,90,58,49,411,data\images\0910_crocalor.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/910.png
911,911,라우드본,skeledirge,generation-ix,0,0,fire|ghost,불꽃|고스트,1.6,326.5,104,75,100,110,75,66,530,data\images\0911_skeledirge.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/911.png
912,912,꾸왁스,quaxly,generation-ix,0,0,water,물,0.5,6.1,55,65,45,50,45,50,310,data\images\0912_quaxly.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/912.png
913,913,아꾸왁,quaxwell,generation-ix,0,0,water,물,1.2,21.5,70,85,65,65,60,65,410,data\images\0913_quaxwell.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/913.png
914,914,웨이니발,quaquaval,generation-ix,0,0,water|fighting,물|격투,1.8,61.9,85,120,80,85,75,85,530,data\images\0914_quaquaval.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/914.png
915,915,맛보돈,lechonk,generation-ix,0,0,normal,노말,0.5,10.2,54,45,40,35,45,35,254,data\images\0915_lechonk.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/915.png
916,916,퍼퓨돈,oinkologne,generation-ix,0,0,normal,노말,1.0,120.0,110,100,75,59,80,65,489,data\images\0916_oinkologne.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/916.png
917,917,타랜툴라,tarountula,generation-ix,0,0,bug,벌레,0.3,4.0,35,41,45,29,40,20,210,data\images\0917_tarountula.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/917.png
918,918,트래피더,spidops,generation-ix,0,0,bug,벌레,1.0,16.5,60,79,92,52,86,35,404,data\images\0918_spidops.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/918.png
919,919,콩알뚜기,nymble,generation-ix,0,0,bug,벌레,0.2,1.0,33,46,40,21,25,45,210,data\images\0919_nymble.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/919.png
920,920,엑스레그,lokix,generation-ix,0,0,bug|dark,벌레|악,1.0,17.5,71,102,78,52,55,92,450,data\images\0920_lokix.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/920.png
921,921,빠모,pawmi,generation-ix,0,0,electric,전기,0.3,2.5,45,50,20,40,25,60,240,data\images\0921_pawmi.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/921.png
922,922,빠모트,pawmo,generation-ix,0,0,electric|fighting,전기|격투,0.4,6.5,60,75,40,50,40,85,350,data\images\0922_pawmo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/922.png
923,923,빠르모트,pawmot,generation-ix,0,0,electric|fighting,전기|격투,0.9,41.0,70,115,70,70,60,105,490,data\images\0923_pawmot.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/923.png
924,924,두리쥐,tandemaus,generation-ix,0,0,normal,노말,0.3,1.8,50,50,45,40,45,75,305,data\images\0924_tandemaus.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/924.png
925,925,파밀리쥐,maushold,generation-ix,0,0,normal,노말,0.3,2.3,74,75,70,65,75,111,470,data\images\0925_maushold.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/925.png
926,926,쫀도기,fidough,generation-ix,0,0,fairy,페어리,0.3,10.9,37,55,70,30,55,65,312,data\images\0926_fidough.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/926.png
927,927,바우첼,dachsbun,generation-ix,0,0,fairy,페어리,0.5,14.9,57,80,115,50,80,95,477,data\images\0927_dachsbun.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/927.png
928,928,미니브,smoliv,generation-ix,0,0,grass|normal,풀|노말,0.3,6.5,41,35,45,58,51,30,260,data\images\0928_smoliv.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/928.png
929,929,올리뇨,dolliv,generation-ix,0,0,grass|normal,풀|노말,0.6,11.9,52,53,60,78,78,33,354,data\images\0929_dolliv.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/929.png
930,930,올리르바,arboliva,generation-ix,0,0,grass|normal,풀|노말,1.4,48.2,78,69,90,125,109,39,510,data\images\0930_arboliva.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/930.png
931,931,시비꼬,squawkabilly,generation-ix,0,0,normal|flying,노말|비행,0.6,2.4,82,96,51,45,51,92,417,data\images\0931_squawkabilly.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/931.png
932,932,베베솔트,nacli,generation-ix,0,0,rock,바위,0.4,16.0,55,55,75,35,35,25,280,data\images\0932_nacli.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/932.png
933,933,스태솔트,naclstack,generation-ix,0,0,rock,바위,0.6,105.0,60,60,100,35,65,35,355,data\images\0933_naclstack.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/933.png
934,934,콜로솔트,garganacl,generation-ix,0,0,rock,바위,2.3,240.0,100,100,130,45,90,35,500,data\images\0934_garganacl.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/934.png
935,935,카르본,charcadet,generation-ix,0,0,fire,불꽃,0.6,10.5,40,50,40,50,40,35,255,data\images\0935_charcadet.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/935.png
936,936,카디나르마,armarouge,generation-ix,0,0,fire|psychic,불꽃|에스퍼,1.5,85.0,85,60,100,125,80,75,525,data\images\0936_armarouge.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/936.png
937,937,파라블레이즈,ceruledge,generation-ix,0,0,fire|ghost,불꽃|고스트,1.6,62.0,75,125,80,60,100,85,525,data\images\0937_ceruledge.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/937.png
938,938,빈나두,tadbulb,generation-ix,0,0,electric,전기,0.3,0.4,61,31,41,59,35,45,272,data\images\0938_tadbulb.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/938.png
939,939,찌리배리,bellibolt,generation-ix,0,0,electric,전기,1.2,113.0,109,64,91,103,83,45,495,data\images\0939_bellibolt.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/939.png
940,940,찌리비,wattrel,generation-ix,0,0,electric|flying,전기|비행,0.4,3.6,40,40,35,55,40,70,280,data\images\0940_wattrel.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/940.png
941,941,찌리비크,kilowattrel,generation-ix,0,0,electric|flying,전기|비행,1.4,38.6,70,70,60,105,60,125,490,data\images\0941_kilowattrel.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/941.png
942,942,오라티프,maschiff,generation-ix,0,0,dark,악,0.5,16.0,60,78,60,40,51,51,340,data\images\0942_maschiff.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/942.png
943,943,마피티프,mabosstiff,generation-ix,0,0,dark,악,1.1,61.0,80,120,90,60,70,85,505,data\images\0943_mabosstiff.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/943.png
944,944,땃쭈르,shroodle,generation-ix,0,0,poison|normal,독|노말,0.2,0.7,40,65,35,40,35,75,290,data\images\0944_shroodle.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/944.png
945,945,태깅구르,grafaiai,generation-ix,0,0,poison|normal,독|노말,0.7,27.2,63,95,65,80,72,110,485,data\images\0945_grafaiai.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/945.png
946,946,그푸리,bramblin,generation-ix,0,0,grass|ghost,풀|고스트,0.6,0.6,40,65,30,45,35,60,275,data\images\0946_bramblin.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/946.png
947,947,공푸리,brambleghast,generation-ix,0,0,grass|ghost,풀|고스트,1.2,6.0,55,115,70,80,70,90,480,data\images\0947_brambleghast.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/947.png
948,948,들눈해,toedscool,generation-ix,0,0,ground|grass,땅|풀,0.9,33.0,40,40,35,50,100,70,335,data\images\0948_toedscool.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/948.png
949,949,육파리,toedscruel,generation-ix,0,0,ground|grass,땅|풀,1.9,58.0,80,70,65,80,120,100,515,data\images\0949_toedscruel.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/949.png
950,950,절벼게,klawf,generation-ix,0,0,rock,바위,1.3,79.0,70,100,115,35,55,75,450,data\images\0950_klawf.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/950.png
951,951,캡싸이,capsakid,generation-ix,0,0,grass,풀,0.3,3.0,50,62,40,62,40,50,304,data\images\0951_capsakid.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/951.png
952,952,스코빌런,scovillain,generation-ix,0,0,grass|fire,풀|불꽃,0.9,15.0,65,108,65,108,65,75,486,data\images\0952_scovillain.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/952.png
953,953,구르데,rellor,generation-ix,0,0,bug,벌레,0.2,1.0,41,50,60,31,58,30,270,data\images\0953_rellor.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/953.png
954,954,베라카스,rabsca,generation-ix,0,0,bug|psychic,벌레|에스퍼,0.3,3.5,75,50,85,115,100,45,470,data\images\0954_rabsca.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/954.png
955,955,하느라기,flittle,generation-ix,0,0,psychic,에스퍼,0.2,1.5,30,35,30,55,30,75,255,data\images\0955_flittle.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/955.png
956,956,클레스퍼트라,espathra,generation-ix,0,0,psychic,에스퍼,1.9,90.0,95,60,60,101,60,105,481,data\images\0956_espathra.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/956.png
957,957,어리짱,tinkatink,generation-ix,0,0,fairy|steel,페어리|강철,0.4,8.9,50,45,45,35,64,58,297,data\images\0957_tinkatink.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/957.png
958,958,벼리짱,tinkatuff,generation-ix,0,0,fairy|steel,페어리|강철,0.7,59.1,65,55,55,45,82,78,380,data\images\0958_tinkatuff.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/958.png
959,959,두드리짱,tinkaton,generation-ix,0,0,fairy|steel,페어리|강철,0.7,112.8,85,75,77,70,105,94,506,data\images\0959_tinkaton.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/959.png
960,960,바다그다,wiglett,generation-ix,0,0,water,물,1.2,1.8,10,55,25,35,25,95,245,data\images\0960_wiglett.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/960.png
961,961,바닥트리오,wugtrio,generation-ix,0,0,water,물,1.2,5.4,35,100,50,50,70,120,425,data\images\0961_wugtrio.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/961.png
962,962,떨구새,bombirdier,generation-ix,0,0,flying|dark,비행|악,1.5,42.9,70,103,85,60,85,82,485,data\images\0962_bombirdier.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/962.png
963,963,맨돌핀,finizen,generation-ix,0,0,water,물,1.3,60.2,70,45,40,45,40,75,315,data\images\0963_finizen.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/963.png
964,964,돌핀맨,palafin,generation-ix,0,0,water,물,1.3,60.2,100,70,72,53,62,100,457,data\images\0964_palafin.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/964.png
965,965,부르롱,varoom,generation-ix,0,0,steel|poison,강철|독,1.0,35.0,45,70,63,30,45,47,300,data\images\0965_varoom.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/965.png
966,966,부르르룸,revavroom,generation-ix,0,0,steel|poison,강철|독,1.8,120.0,80,119,90,54,67,90,500,data\images\0966_revavroom.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/966.png
967,967,모토마,cyclizar,generation-ix,0,0,dragon|normal,드래곤|노말,1.6,63.0,70,95,65,85,65,121,501,data\images\0967_cyclizar.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/967.png
968,968,꿈트렁,orthworm,generation-ix,0,0,steel,강철,2.5,310.0,70,85,145,60,55,65,480,data\images\0968_orthworm.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/968.png
969,969,초롱순,glimmet,generation-ix,0,0,rock|poison,바위|독,0.7,8.0,48,35,42,105,60,60,350,data\images\0969_glimmet.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/969.png
970,970,킬라플로르,glimmora,generation-ix,0,0,rock|poison,바위|독,1.5,45.0,83,55,90,130,81,86,525,data\images\0970_glimmora.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/970.png
971,971,망망이,greavard,generation-ix,0,0,ghost,고스트,0.6,35.0,50,61,60,30,55,34,290,data\images\0971_greavard.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/971.png
972,972,묘두기,houndstone,generation-ix,0,0,ghost,고스트,2.0,15.0,72,101,100,50,97,68,488,data\images\0972_houndstone.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/972.png
973,973,꼬이밍고,flamigo,generation-ix,0,0,flying|fighting,비행|격투,1.6,37.0,82,115,74,75,64,90,500,data\images\0973_flamigo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/973.png
974,974,터벅고래,cetoddle,generation-ix,0,0,ice,얼음,1.2,45.0,108,68,45,30,40,43,334,data\images\0974_cetoddle.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/974.png
975,975,우락고래,cetitan,generation-ix,0,0,ice,얼음,4.5,700.0,170,113,65,45,55,73,521,data\images\0975_cetitan.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/975.png
976,976,가비루사,veluza,generation-ix,0,0,water|psychic,물|에스퍼,2.5,90.0,90,102,73,78,65,70,478,data\images\0976_veluza.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/976.png
977,977,어써러셔,dondozo,generation-ix,0,0,water,물,12.0,220.0,150,100,115,65,65,35,530,data\images\0977_dondozo.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/977.png
978,978,싸리용,tatsugiri,generation-ix,0,0,dragon|water,드래곤|물,0.3,8.0,68,50,60,120,95,82,475,data\images\0978_tatsugiri.png,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/978.png
